"State","County","Veteran_Population","Total_Expenditure","Compensation_Pensions","Construction","Edu_Voc_Rehab_Emp","Loan_Guaranty","General_Operating_Expenses","Insurance_Indemnities","Medical_Care","Unique_Patients"
"TENNESSEE","LOUDON","4678.73","10365.61","6667.11","0","204.92","0","0","235.26","3258.33","737.19"
"TENNESSEE","MC MINN","4234.72","14917.32","9677.75","0","297.76","0","0","150.96","4790.84","895.23"
"TENNESSEE","MC NAIRY","2450.19","7400.09","4550.57","0","132.23","0","0","107.93","2609.36","519.13"
"TENNESSEE","MACON","1545.93","5204.32","2603.41","0","72.48","0","0","8.85","2519.58","354.09"
"TENNESSEE","MADISON","7341.97","18052.31","11493.16","0","686.52","0","0","304.07","5568.56","1083.27"
"TENNESSEE","MARION","2189.37","7787.68","5028.82","0","71.17","0","0","102.74","2584.95","541.14"
"TENNESSEE","MARSHALL","2012.66","6901.7","3075.09","0","84.71","0","0","63.85","3678.05","493.12"
"TENNESSEE","MAURY","6600.26","15720.89","7772.34","0","440.58","0","0","157.97","7350.01","1048.27"
"TENNESSEE","MEIGS","1347.53","3478.14","2109.02","0","100.68","0","0","41.52","1226.93","244.06"
"TENNESSEE","MONROE","3258.76","10704.68","7299.11","0","162.8","0","0","97.49","3145.29","721.18"
"TENNESSEE","MONTGOMERY","22389.4","120094.73","80075.29","0","11170.7","0","0","526.81","28321.93","5734.45"
"TENNESSEE","MOORE","613.92","1850.41","1021.02","0","33.61","0","0","99.34","696.44","136.03"
"TENNESSEE","MORGAN","1829.06","6674.09","3947.8","0","74.15","0","0","55.38","2596.77","402.1"
"TENNESSEE","OBION","2621.15","7775.9","4503.29","0","193.39","0","0","248.15","2831.07","613.16"
"TENNESSEE","OVERTON","1454.85","7449.21","3743.48","0","65.74","0","0","52.8","3587.21","578.15"
"TENNESSEE","PERRY","761.51","2828.87","1439.45","0","29.5","0","0","4","1355.92","167.04"
"TENNESSEE","PICKETT","437.46","2636.02","1319.99","0","14.74","0","0","23.61","1277.68","145.04"
"TENNESSEE","POLK","1322.26","3807.04","2351.49","0","49.11","0","0","7.41","1399.04","300.08"
"TENNESSEE","PUTNAM","5255.96","19696.43","10152.94","0","643.5","0","0","336.65","8563.35","1642.42"
"TENNESSEE","RHEA","2647.6","7871.28","5369.9","0","149","0","0","109.25","2243.13","503.13"
"TENNESSEE","ROANE","5088.23","15272.86","9218.65","0","358.75","0","0","233.83","5461.63","1045.26"
"TENNESSEE","ROBERTSON","4782.43","15996.03","8350.36","0","544.23","0","0","177.33","6924.1","884.22"
"TENNESSEE","RUTHERFORD","17871.37","85017.29","27865.84","0","3129.57","0","1321.4","685.59","52014.89","5674.44"
"TENNESSEE","SCOTT","1374.95","6614","4513.8","0","116.15","0","0","52.76","1931.29","425.11"
"TENNESSEE","SEQUATCHIE","1092.36","5126.82","3120.92","0","88.1","0","0","35.35","1882.46","294.07"
"TENNESSEE","SEVIER","7602.27","21170.27","12914.23","0","380.61","0","0","238.43","7637.01","1573.4"
"TENNESSEE","SHELBY","64409.28","268373.03","102758.19","747.62","6979.15","0","4402.28","4073.47","149412.31","17923.54"
"TENNESSEE","SMITH","1559.94","4965.5","2321.07","0","53.53","0","0","94.56","2496.34","306.08"
"TENNESSEE","STEWART","2055.12","8636.55","5701.76","0","204.51","0","0","68.77","2661.51","449.11"
"TENNESSEE","SULLIVAN","15943.69","72399.37","36516.98","0","1103.73","0","0","691.01","34087.66","5031.27"
"TENNESSEE","SUMNER","11918.64","31565.52","15429.97","0","1046.98","0","0","500.38","14588.19","1945.49"
"TENNESSEE","TIPTON","5948.83","19549.11","10073.44","0","647.75","0","0","187.4","8640.52","1122.28"
"TENNESSEE","TROUSDALE","670.78","2373.22","1209.66","0","49.52","0","0","26.58","1087.46","140.04"
"TENNESSEE","UNICOI","2141.95","11510.74","4687.03","0","132.12","0","0","28.82","6662.78","868.22"
"TENNESSEE","UNION","1380.07","4216.91","2631.65","0","140.82","0","0","47.65","1396.8","256.06"
"TENNESSEE","VAN BUREN","535.45","2353.09","1022.71","0","12.99","0","0","56.38","1261.01","170.04"
"TENNESSEE","WARREN","2943.87","12093.33","4858.54","0","148.52","0","0","67.45","7018.81","977.25"
"TENNESSEE","WASHINGTON","11005.22","95282.62","27214.65","1030.62","1416.17","0","8819.67","607.83","56193.68","6548.66"
"TENNESSEE","WAYNE","1265.36","3928.31","2078.71","0","65.22","0","0","14.94","1769.43","268.07"
"TENNESSEE","WEAKLEY","2840.52","6684.62","3940.58","0","209.59","0","0","84.69","2449.77","523.13"
"TENNESSEE","WHITE","2028.26","8015.2","3949.99","0","150.56","0","0","83.23","3831.43","713.18"
"TENNESSEE","WILLIAMSON","10018.98","18579.16","10053.62","0","647.57","0","0","864.78","7013.19","1169.3"
"TENNESSEE","WILSON","8923.61","26864.88","12361.58","0","601.66","0","0","216.22","13685.41","1745.44"
"TEXAS","ANDERSON","4677.45","18513.53","11363.47","0","286.28","0","0","182.43","6681.35","1343.34"
"TEXAS","ANDREWS","780.54","2010.17","1161.28","0","77.92","0","0","25.25","745.72","164.04"
"TEXAS","ANGELINA","6517.89","26645.62","16059.6","0","664.39","0","0","225.06","9696.57","2143.54"
"TEXAS","ARANSAS","3335.34","9966.71","6605.05","0","144.91","0","0","128.3","3088.45","673.47"
"TEXAS","ARCHER","908.97","3034.6","2359.71","0","111.32","0","0","89.1","474.47","147.04"
"TEXAS","ARMSTRONG","264.89","886.04","311.85","0","23.85","0","0","5.62","544.72","92.02"
"TEXAS","ATASCOSA","3233.26","18543","10461.63","0","500.08","0","0","136.74","7444.55","854.22"
"TEXAS","AUSTIN","2246.33","5103.84","2578.78","0","126.65","0","0","159.25","2239.16","370.09"
"TEXAS","BAILEY","412.75","800.83","515.99","0","3.44","0","0","2.87","278.54","84.02"
"TEXAS","BANDERA","2970.77","18426.78","8276","0","149.77","0","0","57.23","9943.78","923.23"
"TEXAS","BASTROP","7255.88","24914.06","13421.15","0","523.44","0","0","142.27","10827.2","1566.4"
"TEXAS","BAYLOR","372.12","1172.26","785.6","0","0.78","0","0","26.45","359.43","102.03"
"TEXAS","BEE","2659.98","7171.99","4580.88","0","147.82","0","0","178.36","2264.93","412.1"
"TEXAS","BELL","38071.22","345438.64","199941.52","1237.39","18054.17","0","10467.96","1251.28","114486.31","17506.43"
"TEXAS","BEXAR","158897.21","884646.69","547733.83","9408.15","40650.44","0","6675.93","8935.33","271243.01","36819.32"
"TEXAS","BLANCO","1035.53","3252.65","1760.94","0","29.57","0","0","95.18","1366.95","236.06"
"TEXAS","BORDEN","62.25","314.8","150.9","0","7.16","0","0","0.78","155.96","16"
"TEXAS","BOSQUE","2203.65","8516.17","4794.49","0","98.44","0","0","80.4","3542.84","541.14"
"TEXAS","BOWIE","9009.93","35642.51","24468.76","0","831.74","0","0","494.39","9847.62","2375.6"
"TEXAS","BRAZORIA","23951.95","59657.24","31516.47","0","2637.22","0","0","694.07","24809.49","4095.34"
"TEXAS","BRAZOS","8493.43","27164.78","14537.71","0","3194.98","0","0","563.84","8868.25","1982.5"
"TEXAS","BREWSTER","815.91","2499.23","1381.79","0","147.54","0","0","113.26","856.64","171.04"
"TEXAS","BRISCOE","152.04","739.81","338.38","0","0.4","0","0","1.79","399.24","53.01"
"TEXAS","BROOKS","479.63","2089.54","1235.34","0","26.7","0","0","5.21","822.29","95.02"
"TEXAS","BROWN","3218.35","17783.58","9628.92","0","248.37","0","0","187.5","7718.79","1364.35"
"TEXAS","BURLESON","1760.65","8417.57","3855.71","0","86.19","0","0","129.58","4346.09","531.13"
"TEXAS","BURNET","4985.18","16143.32","9378.72","0","218.14","0","0","329.63","6216.83","918.23"
"TEXAS","CALDWELL","3249.94","11387.22","6813.91","0","251.92","0","0","167.47","4153.93","686.17"
"TEXAS","CALHOUN","1766.81","5805.27","3884.53","0","60.12","0","0","52.76","1807.86","388.27"
"TEXAS","CALLAHAN","1526.99","5933.94","4157.29","0","98.73","0","0","44.31","1633.6","438.11"
"TEXAS","CAMERON","18342.38","73121.22","43361.59","0","3567.26","0","0.17","642.13","25550.08","4821.79"
"TEXAS","CAMP","1187.22","4019.23","2083.94","0","57.63","0","0","32.91","1844.74","266.07"
"TEXAS","CARSON","663.34","1816.7","740.65","0","38.69","0","0","50.1","987.26","177.04"
"TEXAS","CASS","3213.68","12839.44","8363.33","0","234.76","0","0","74.8","4166.55","913.23"
"TEXAS","CASTRO","403.46","1127.78","540.82","0","31.06","0","0","23.23","532.67","125.03"
"TEXAS","CHAMBERS","2232.19","5531.48","2341.09","0","116.12","0","0","28.59","3045.67","493.34"
"TEXAS","CHEROKEE","4138.81","15745.38","10141.38","0","195.78","0","0","154.22","5254","1027.26"
"TEXAS","CHILDRESS","517.75","2356.96","939.72","0","6.34","0","0","16.24","1394.66","197.05"
"TEXAS","CLAY","1400.05","4478.48","3385.38","0","136.55","0","0","54.15","902.4","220.06"
"TEXAS","COCHRAN","161.77","917.75","531.74","0","37.14","0","0","28.82","320.05","65.02"
"TEXAS","COKE","439.62","1098.67","489.3","0","8.87","0","0","33.63","566.87","107.03"
"TEXAS","COLEMAN","883.24","3733.11","2158.19","0","24.07","0","0","95.48","1455.36","339.09"
"TEXAS","COLLIN","45177.85","86745.95","51515.58","0","5101.26","0","0","2987.99","27141.13","5637.43"
"TEXAS","COLLINGSWORTH","273.91","679.14","417.77","0","1.48","0","0","1.57","258.33","69.02"
"TEXAS","COLORADO","1508.89","4147.41","2436.17","0","112.48","0","0","88.1","1510.67","309.08"
"TEXAS","COMAL","11222.86","50124.93","32872.67","0","1513.36","0","0","891.41","14847.5","2226.56"
"TEXAS","COMANCHE","1068.83","6907.28","3572.13","0","41.12","0","0","71.1","3222.93","460.12"
"TEXAS","CONCHO","299.03","896.17","571.72","0","0.62","0","0","9.74","314.1","71.02"
"TEXAS","COOKE","3411.71","10118.3","5876.86","0","223.33","0","0","165.77","3852.34","781.2"
"TEXAS","CORYELL","10936.65","65099.55","45402.48","0","3179.31","0","0","239.13","16278.62","3070.78"
"TEXAS","COTTLE","137.19","470.59","297.68","0","0.41","0","0","7.95","164.56","54.01"
"TEXAS","CRANE","262.68","462.88","280.79","0","10.32","0","0","12.04","159.73","37.01"
"TEXAS","CROCKETT","295.16","519.88","271.09","0","1.2","0","0","9.42","238.17","36.01"
"TEXAS","CROSBY","448.42","1085.94","665.87","0","39.33","0","0","5.9","374.84","112.03"
"TEXAS","CULBERSON","185.96","669.33","373.57","0","27.67","0","0","0.42","267.67","56.01"
"TEXAS","DALLAM","480.12","1868.46","577.51","0","14.04","0","0","47.43","1229.48","163.04"
"TEXAS","DALLAS","126147.89","498502.28","189274.13","29109.75","14742.23","0","16257.01","8251.51","240867.65","29690.52"
"TEXAS","DAWSON","752.08","2680.17","1330.08","0","32.56","0","0","65.53","1252.01","247.06"
"TEXAS","DEAF SMITH","762.41","3633.11","1386.31","0","36.11","0","0","116.78","2093.92","313.08"
"TEXAS","DELTA","650.44","1988.14","1094.37","0","27.2","0","0","13.21","853.36","187.05"
"TEXAS","DENTON","40735.11","81100.35","45229.65","0","5717.65","0","0","1431.13","28721.92","5630.43"
"TEXAS","DE WITT","1936.05","5536.51","3844.24","0","61.29","0","0","29.4","1601.57","403.1"
"TEXAS","DICKENS","226.33","754.63","431.69","0","4.48","0","0","1.15","317.3","70.02"
"TEXAS","DIMMIT","537.2","2511.78","1456.77","0","63.52","0","0","29.75","961.73","148.04"
"TEXAS","DONLEY","359.72","1584.71","689.78","0","3.19","0","0","1.76","889.98","164.04"
"TEXAS","DUVAL","912.94","3026.32","1931.71","0","32.29","0","0","11.76","1050.56","181.05"
"TEXAS","EASTLAND","1697.55","7407.85","4070.25","0","104.63","0","0","37.7","3195.27","534.14"
"TEXAS","ECTOR","7622.99","25216.18","11779.08","0","784.95","0","0","303.02","12349.13","2132.54"
"TEXAS","EDWARDS","104.45","848.29","455.62","0","8.69","0","0","4.62","379.36","47.01"
"TEXAS","ELLIS","11425.14","35998.18","15950.88","0","1103.43","0","0","476.95","18466.92","2391.61"
"TEXAS","EL PASO","48310.85","293272.37","190233.07","2325.37","16406.21","0","3417.26","2254.42","78636.05","17975.55"
"TEXAS","ERATH","2254.54","10033.78","5986.6","0","552.01","0","0","120.06","3375.11","574.15"
"TEXAS","FALLS","1322.9","11868.92","5600.83","0","127.14","0","0","68.22","6072.72","738.19"
"TEXAS","FANNIN","2882.87","45304.31","11767.07","0","256.02","0","444.46","109.91","32726.86","2224.56"
"TEXAS","FAYETTE","2227.27","6969.02","4287.53","0","77.03","0","0","59.08","2545.38","523.13"
"TEXAS","FISHER","454.03","1690.85","953.17","0","24.33","0","0","27.85","685.51","139.04"
"TEXAS","FLOYD","298.96","1240.48","681.27","0","14.04","0","0","46.86","498.3","128.03"
"TEXAS","FOARD","125.16","254.91","136.08","0","1.33","0","0","0.56","116.94","36.01"
"TEXAS","FORT BEND","26670.02","72960.2","41047.59","0","3722.45","0","0","1387.67","26802.5","4125.21"
"TEXAS","FRANKLIN","1034.95","3002.97","1774.68","0","44.83","0","0","39.12","1144.34","198.05"
"TEXAS","FREESTONE","1808.92","7422.01","3989.43","0","91.49","0","0","75.6","3265.5","507.13"
"TEXAS","FRIO","749.79","3296.94","1667.88","0","30.97","0","0","25.75","1572.34","179.05"
"TEXAS","GAINES","690","1598.23","856.48","0","53.88","0","0","46.88","640.99","175.04"
"TEXAS","GALVESTON","23866.38","61120.46","35005.73","0","2784.55","0","0","855.52","22474.66","4822.81"
"TEXAS","GARZA","323.69","765.34","437.47","0","2.73","0","0","12.21","312.94","86.02"
"TEXAS","GILLESPIE","3239.68","11519.22","5382.22","0","77.86","0","0","186.91","5872.23","773.2"
"TEXAS","GLASSCOCK","107.1","267.8","191.82","0","9.01","0","0","3.31","63.66","13"
"TEXAS","GOLIAD","711.34","2378.54","1607.74","0","52.49","0","0","32.29","686.02","124.03"
"TEXAS","GONZALES","1752.62","3978.76","2265.95","0","59.79","0","0","72.39","1580.63","242.06"
"TEXAS","GRAY","2065.83","7358.52","2632.81","0","34.64","0","0","96.13","4594.94","649.16"
"TEXAS","GRAYSON","12343.1","45876.38","28100.74","0","857.38","0","0","615.31","16302.95","3592.91"
"TEXAS","GREGG","9535.9","30349.56","16986.65","0","851.26","0","0","476.55","12035.1","2367.6"
"TEXAS","GRIMES","1987.69","6154.6","3340.16","0","135.58","0","0","142.08","2536.78","496.13"
"TEXAS","GUADALUPE","14136.09","66834.78","47330.03","0","2591.45","0","0","794.3","16119.01","2725.69"
"TEXAS","HALE","2117.46","6781.29","3085.18","0","196.93","0","0","25.34","3473.85","569.14"
"TEXAS","HALL","245.65","1116.39","535.31","0","10.43","0","0","4.53","566.13","101.03"
"TEXAS","HAMILTON","925.75","3244.96","1973.42","0","32.47","0","0","54.62","1184.45","222.06"
"TEXAS","HANSFORD","328.7","986.25","266","0","0.8","0","0","2.07","717.38","103.03"
"TEXAS","HARDEMAN","400.75","1035.24","649.9","0","28.57","0","0","1.98","354.79","92.02"
"TEXAS","HARDIN","5522.62","11972.86","7242.97","0","374.9","0","0","98.61","4256.38","1201.3"
"TEXAS","HARRIS","193614","748452.39","304131.74","1207.09","52503.62","0","62232.39","10837","317540.55","40676.3"
"TEXAS","HARRISON","4973.56","21953.02","12544.44","0","482.39","0","0","238.52","8687.67","1481.38"
"TEXAS","HARTLEY","531.19","747.98","287.84","0","6.22","0","0","28.41","425.51","73.02"
"TEXAS","HASKELL","479.51","2004.31","1264.21","0","8.8","0","0","8.84","722.46","153.04"
"TEXAS","HAYS","10501.52","33015.07","19138.73","0","2760.66","0","0","654.18","10461.5","1856.47"
"TEXAS","HEMPHILL","298.28","370.98","192.85","0","0.16","0","0","6.29","171.67","66.02"
"TEXAS","HENDERSON","9434.94","31679.3","15326.1","0","412.17","0","0","393.77","15547.26","2171.55"
"TEXAS","HIDALGO","26404.78","100959.76","59536.16","0","4620.77","0","0","933.8","35869.03","7411.88"
"TEXAS","HILL","3665.97","17197.31","9446.36","0","240.06","0","0","103.92","7406.98","1187.3"
"TEXAS","HOCKLEY","1664.8","4107.89","2455.18","0","117.67","0","0","67.12","1467.91","387.1"
"TEXAS","HOOD","6521.83","16256.06","9462.15","0","298.2","0","0","448.18","6047.53","1315.33"
"TEXAS","HOPKINS","2650.25","9643.95","5496.25","0","131.41","0","0","176.55","3839.74","775.2"
"TEXAS","HOUSTON","2547.26","7816","4490.27","0","92.49","0","0","88.04","3145.2","587.15"
"TEXAS","HOWARD","2509.69","27764.83","9848.15","413.61","198.07","0","1629.57","110.82","15564.61","1854.47"
"TEXAS","HUDSPETH","159.11","1020.96","596.45","0","47.09","0","0","1","376.42","40.01"
"TEXAS","HUNT","8966.99","27941.8","13962.33","0","754.95","0","0","293.08","12931.44","2202.56"
"TEXAS","HUTCHINSON","2317.1","8193.2","2835.02","0","92.05","0","0","36.6","5229.53","735.19"
"TEXAS","IRION","194.92","852.3","624.08","0","27.73","0","0","14.59","185.9","39.01"
"TEXAS","JACK","700.16","2028","1339.64","0","22.89","0","0","39.29","626.19","100.03"
"TEXAS","JACKSON","1467.43","2968.07","1790.49","0","50.1","0","0","56.76","1070.72","195.13"
"TEXAS","JASPER","2826.72","9160.16","5254.64","0","124.33","0","0","105.53","3675.66","842.21"
"TEXAS","JEFF DAVIS","262.4","1239.91","447.75","0","0","0","0","41.6","750.56","49.01"
"TEXAS","JEFFERSON","21095.9","53239.8","32498.6","0","1836.32","0","0","744.65","18160.23","4668.18"
"TEXAS","JIM HOGG","374.32","1668.64","1111.51","0","40.28","0","0","2.13","514.72","114.03"
"TEXAS","JIM WELLS","2900.76","9910.13","6458.1","0","192.98","0","0","107.65","3151.4","584.15"
"TEXAS","JOHNSON","12490.33","33398.46","19162.51","0","1161.57","0","0","437.57","12636.81","2246.57"
"TEXAS","JONES","1663.57","5810.13","4075.95","0","139.17","0","0","38.59","1556.43","408.1"
"TEXAS","KARNES","969.14","3680.36","2279.99","0","62.28","0","0","21.14","1316.94","209.05"
"TEXAS","KAUFMAN","6836.06","27156.34","12328.39","0","722.45","0","0","239.05","13866.45","1890.48"
"TEXAS","KENDALL","3143.24","13277.99","7569.94","0","238.85","0","0","348.71","5120.49","656.17"
"TEXAS","KENEDY","49.96","94.21","48.71","0","3.83","0","0","0.1","41.57","4"
"TEXAS","KENT","140.17","233.47","156.4","0","0.98","0","0","0","76.08","20.01"
"TEXAS","KERR","5918.07","47771.47","18726.47","0","230.43","0","183.03","484.2","28147.34","3088.78"
"TEXAS","KIMBLE","409.03","2790.14","1202.37","0","16.12","0","0","6.12","1565.53","158.04"
"TEXAS","KING","33.05","81.04","51.29","0","0","0","0","0.77","28.97","5"
"TEXAS","KINNEY","440.46","2141.81","1228.55","0","30.85","0","0","73.9","808.52","131.03"
"TEXAS","KLEBERG","2410.76","7655.09","5132.2","0","625.71","0","0","34.12","1863.06","417.19"
"TEXAS","KNOX","237.56","1100.15","612.68","0","19.87","0","0","12.81","454.79","84.02"
"TEXAS","LAMAR","5090.71","18678.64","10194.05","0","361.12","0","0","176.81","7946.67","1597.4"
"TEXAS","LAMB","813.35","2703.03","1442.78","0","54.9","0","0","30.27","1175.08","258.07"
"TEXAS","LAMPASAS","3387.94","25238.15","17303.94","0","809.16","0","0","171.21","6953.84","1156.29"
"TEXAS","LA SALLE","290","996.69","650.99","0","51.68","0","0","42.25","251.77","61.02"
"TEXAS","LAVACA","1739.75","6337.29","3589.15","0","71.11","0","0","135.33","2541.7","375.09"
"TEXAS","LEE","1320.5","4907.27","2398.32","0","62.54","0","0","97.03","2349.38","280.07"
"TEXAS","LEON","1640.1","7301.88","3770.27","0","54.44","0","0","39.84","3437.33","580.15"
"TEXAS","LIBERTY","6640.34","19096.64","9731.9","0","332.69","0","0","139.5","8892.54","1355.34"
"TEXAS","LIMESTONE","1812.22","12355.98","4771.96","0","69.64","0","0","74.47","7439.91","722.18"
"TEXAS","LIPSCOMB","198.42","457.65","159.05","0","9.73","0","0","1.95","286.91","80.02"
"TEXAS","LIVE OAK","1185.89","2765.86","1612.73","0","77.66","0","0","60.43","1015.03","201.05"
"TEXAS","LLANO","3215.21","11519.55","5774.23","0","53.97","0","0","146.73","5544.62","747.19"
"TEXAS","LOVING","21.28","72.12","46.51","0","0","0","0","20.29","5.32","3"
"TEXAS","LUBBOCK","17819.72","63213.78","35103.11","0","3192.12","0","0","1184.2","23734.35","5279.34"
"TEXAS","LYNN","336.84","995.55","537.16","0","24.68","0","0","37.4","396.32","85.02"
"TEXAS","MC CULLOCH","707.21","2617.92","1307.53","0","18.77","0","0","13.66","1277.96","213.05"
"TEXAS","MC LENNAN","18879.64","210141.5","76739.16","526.2","25103.36","0","46406.41","1011.49","60354.89","7434.88"
"TEXAS","MC MULLEN","119.68","181.02","86.39","0","0.56","0","0","10.64","83.44","14"
"TEXAS","MADISON","970.09","2842.3","1495.75","0","48.81","0","0","62.67","1235.07","227.06"
"TEXAS","MARION","1405.69","6452.7","3275.42","0","43.12","0","0","17.31","3116.86","426.11"
"TEXAS","MARTIN","303.56","825.25","351.09","0","20.83","0","0","14.04","439.28","73.02"
"TEXAS","MASON","331.89","2202.97","903.54","0","15.06","0","0","27.28","1257.07","109.03"
"TEXAS","MATAGORDA","3163.11","11320.35","5401.7","0","219.59","0","0","82.1","5616.96","666.46"
"TEXAS","MAVERICK","1507.57","5369.86","2818.07","0","335.51","0","0","116.99","2099.28","276.07"
"TEXAS","MEDINA","4966.77","21976.52","13673.6","0","627.48","0","0","134.69","7540.76","928.24"
"TEXAS","MENARD","288.25","727.01","353.66","0","8.54","0","0","9.42","355.39","63.02"
"TEXAS","MIDLAND","8597.83","26426.74","12660.58","0","875.8","0","0","678.21","12212.15","1907.48"
"TEXAS","MILAM","2700.37","10306.56","5656.5","0","159.43","0","0","64.98","4425.65","603.15"
"TEXAS","MILLS","470.01","2372.47","1125.34","0","6.79","0","0","84.81","1155.53","160.04"
"TEXAS","MITCHELL","892.39","2884.94","1216.68","0","56.71","0","0","17.65","1593.9","195.05"
"TEXAS","MONTAGUE","1952.68","5509.17","3722.18","0","53.91","0","0","92.99","1640.09","493.12"
"TEXAS","MONTGOMERY","32471.81","80214.04","43546.62","0","3332.21","0","0","1566.81","31768.41","5498.39"
"TEXAS","MOORE","921.86","3101.44","1440.1","0","41.58","0","0","13.5","1606.26","316.08"
"TEXAS","MORRIS","1255.98","5880","3615.56","0","55.19","0","0","15.54","2193.71","421.11"
"TEXAS","MOTLEY","136.55","861.5","436.43","0","0.09","0","0","6.37","418.61","61.02"
"TEXAS","NACOGDOCHES","4270.86","15047.84","9512.7","0","727.51","0","0","230.47","4577.16","1032.26"
"TEXAS","NAVARRO","3992.05","17209.78","8552.91","0","335.72","0","0","106.21","8214.93","1097.28"
"TEXAS","NEWTON","1148.39","4325.78","2333.03","0","46.38","0","0","90.56","1855.81","296.07"
"TEXAS","NOLAN","1225.6","5422.36","2660.03","0","143.86","0","0","105.21","2513.26","379.1"
"TEXAS","NUECES","29884.2","101884.14","66565.68","0","4836.76","0","0","1492.51","28989.19","5828.62"
"TEXAS","OCHILTREE","500.64","1025.97","480.74","0","17.04","0","0","12.69","515.51","121.03"
"TEXAS","OLDHAM","190.26","929.76","239.28","0","5.59","0","0","0.77","684.12","92.02"
"TEXAS","ORANGE","7602.73","30731.96","20543.52","0","528.66","0","0","253.8","9405.98","2161.55"
"TEXAS","PALO PINTO","2841.53","8986.1","5681.81","0","100.81","0","0","175.26","3028.22","590.15"
"TEXAS","PANOLA","2008.73","8820.8","4190.03","0","129.73","0","0","66","4435.03","495.13"
"TEXAS","PARKER","11222.24","31216.93","19666.78","0","963.4","0","0","602.26","9984.5","2080.53"
"TEXAS","PARMER","486.13","1325.9","597.93","0","19.21","0","0","20.77","687.99","163.04"
"TEXAS","PECOS","970.61","1759.39","975.13","0","48.23","0","0","8.15","727.88","171.04"
"TEXAS","POLK","5090.82","26659.08","15107.25","0","208.74","0","0","260","11083.1","1857.47"
"TEXAS","POTTER","8298.4","59389.91","18975.49","351.63","1096.35","0","1893.6","409.57","36663.26","3925.99"
"TEXAS","PRESIDIO","422.26","1247.41","917.57","0","40.22","0","0","2.39","287.22","74.02"
"TEXAS","RAINS","1295.42","5031.4","2697.59","0","76.28","0","0","9.7","2247.83","364.09"
"TEXAS","RANDALL","9850.71","39798.12","15410.71","0","1555.48","0","0","395.96","22435.97","3740.95"
"TEXAS","REAGAN","144.62","558.38","352.12","0","10","0","0","4.84","191.42","42.01"
"TEXAS","REAL","401.72","2496.6","836.97","0","27.47","0","0","2.4","1629.76","173.04"
"TEXAS","RED RIVER","1220.36","5224.06","3232.15","0","48.34","0","0","118.36","1825.21","393.1"
"TEXAS","REEVES","480.43","1630.08","895.65","0","49.46","0","0","1.11","683.86","148.04"
"TEXAS","REFUGIO","662.18","2381.99","1604.28","0","9.78","0","0","1.76","766.17","151.04"
"TEXAS","ROBERTS","85.17","188.09","77.25","0","0.88","0","0","2.37","107.58","10"
"TEXAS","ROBERTSON","1504.87","5780.02","3129.1","0","73.45","0","0","68.37","2509.1","437.11"
"TEXAS","ROCKWALL","4838.16","12246.84","7668.08","0","473.12","0","0","343.73","3761.91","764.19"
"TEXAS","RUNNELS","1027.11","3359.21","1941.05","0","50.09","0","0","19.62","1348.45","266.07"
"TEXAS","RUSK","4332.77","15029.6","8386.17","0","229.89","0","0","86.97","6326.57","875.22"
"TEXAS","SABINE","1276.41","5985.08","3314.6","0","31.12","0","0","17.55","2621.82","458.12"
"TEXAS","SAN AUGUSTINE","995.95","3694.35","2163.82","0","41.16","0","0","2.87","1486.5","252.06"
"TEXAS","SAN JACINTO","2944.54","10252.76","4904.18","0","159.74","0","0","61.48","5127.35","721.18"
"TEXAS","SAN PATRICIO","6398.58","22466.52","14608.98","0","906.05","0","0","164.99","6786.5","1215.45"
"TEXAS","SAN SABA","575.2","2002.1","881.4","0","4.26","0","0","19.2","1097.23","146.04"
"TEXAS","SCHLEICHER","175.92","883.83","442.19","0","27.52","0","0","46.45","367.68","29.01"
"TEXAS","SCURRY","1128.38","3582.1","1527.62","0","74.94","0","0","17.16","1962.39","282.07"
"TEXAS","SHACKELFORD","267.34","846.19","697.77","0","6.1","0","0","21.92","120.41","59.01"
"TEXAS","SHELBY","1830.03","7434.15","3678.87","0","62.72","0","0","146.27","3546.29","502.13"
"TEXAS","SHERMAN","157.09","324.46","219.43","0","9.56","0","0","1.65","93.83","40.01"
"TEXAS","SMITH","16644.73","51724.13","32718.78","0","2120.79","0","0","979.56","15904.99","3759.95"
"TEXAS","SOMERVELL","649.32","1677.83","875.63","0","75.28","0","0","42.71","684.21","114.03"
"TEXAS","STARR","1132.77","5395.05","3777.53","0","131.82","0","0","28.72","1456.98","321.08"
"TEXAS","STEPHENS","1065.57","2297.19","1325.91","0","35.35","0","0","39.05","896.88","209.05"
"TEXAS","STERLING","87.31","153.37","60.47","0","0.3","0","0","10.4","82.2","18"
"TEXAS","STONEWALL","152.45","402.05","251.26","0","0.21","0","0","1.54","149.04","41.01"
"TEXAS","SUTTON","252.58","670.2","341.19","0","10.08","0","0","56.04","262.89","53.01"
"TEXAS","SWISHER","588.18","2822.19","922.05","0","38.45","0","0","22.03","1839.66","216.05"
"TEXAS","TARRANT","124478.61","338036.12","200498.66","0","17477.67","0","0","6775.11","113284.68","21174.36"
"TEXAS","TAYLOR","12286.16","52477.13","36622.08","0","2154.73","0","0","543.79","13156.52","3048.77"
"TEXAS","TERRELL","150.96","568.19","237.22","0","4.69","0","0","2.62","323.65","25.01"
"TEXAS","TERRY","832.68","1813.62","1104.4","0","50.35","0","0","31.35","627.52","180.05"
"TEXAS","THROCKMORTON","174.86","442.6","345.95","0","11.95","0","0","0.6","84.1","31.01"
